'state_territory','county_name','county_web_link','founded','named_for','seat','largest_city','total_population','density','congressional_district'
'minnesota','lincoln_county','http://www.co.lincoln.mn.us','march 6 1873[1]','abraham lincoln[2]','ivanhoe','tyler','5640','10.5/sqmi (4.1/km2)','7th'
'minnesota','lyon_county','http://www.lyonco.org/','march 6 1868march 2 1869','nathaniel lyon','marshall','marshall','25269','35.3/sqmi (13.6/km2)','7th'
'minnesota','mahnomen_county','http://www.co.mahnomen.mn.us/','december 27 1906','ojibway word for wild rice','mahnomen','mahnomen','5411','9.7/sqmi (3.7/km2)','7th'
'minnesota','marshall_county','http://www.co.marshall.mn.us','february 25 1879[1]','william rainey marshall','warren','warren','9040','5.1/sqmi (2.0/km2)','7th'
'minnesota','martin_county','http://www.co.martin.mn.us','may 23 1857','henry martin','fairmont','fairmont','20025','28.1/sqmi (10.8/km2)','1st'
'minnesota','mcleod_county','http://www.co.mcleod.mn.us','march 1 1856[1]','martin mcleod','glencoe','hutchinson','36771','74.9/sqmi (28.9/km2)','7th'
'minnesota','meeker_county','http://www.co.meeker.mn.us','february 23 1856[1]','bradley b. meeker an associate justice of minnesota territorial court','litchfield','litchfield','23400','38.5/sqmi (14.9/km2)','7th'
'minnesota','mille_lacs_county','http://www.co.mille-lacs.mn.us','may 23 1857','mille lacs lake','milaca','princeton','26459','46.3/sqmi (17.9/km2)','8th'
'minnesota','morrison_county','http://www.co.morrison.mn.us','february 25 1856','william and allan morrison','little falls','little falls','34010','29/sqmi (11/km2)','8th'
'minnesota','mower_county','http://www.co.mower.mn.us','february 20 1855 (created)march 1 1856 (organized)','john edward mower','austin','austin','40029','56.3/sqmi (21.7/km2)','1st'
'minnesota','murray_county','http://www.murray-countymn.com','may 23 (created)june 17 1872 (organized)','william pitt murray','slayton','slayton','8179','11.6/sqmi (4.5/km2)','7th'
'minnesota','nicollet_county','http://www.co.nicollet.mn.us','march 5 1853','joseph nicolas nicollet','st. peter','north mankato','34454','76.9/sqmi (29.7/km2)','1st'
'minnesota','nobles_county','http://www.co.nobles.mn.us','may 23 1857 (created)october 27 1870 (organized)','william h. nobles','worthington','worthington','22290','31.2/sqmi (12.0/km2)','1st'
'minnesota','norman_county','http://www.co.norman.mn.us','february 17 1881[1]','norwegian settlers','ada','ada','6441','7.4/sqmi (2.9/km2)','7th'
'minnesota','olmsted_county','https://www.olmstedcounty.gov','february 20 1855','david olmsted','rochester','rochester','162847','249/sqmi (96/km2)','1st'
'minnesota','otter_tail_county','https://ottertailcountymn.us/','march 18 1858 (created)september 12 1868 (organized)','otter tail lake and otter tail river','fergus falls','fergus falls','60081','30.5/sqmi (11.8/km2)','7th'
'minnesota','pennington_county','http://co.pennington.mn.us','november 23 1910','edmund pennington','thief river falls','thief river falls','13992','22.7/sqmi (8.8/km2)','7th'
'minnesota','pine_county','http://www.co.pine.mn.us','march 1 1856 (created)1872 (organized)[1]','the abundant pine trees in the area','pine city','pine city','28876','20.5/sqmi (7.9/km2)','8th'
'minnesota','pipestone_county','http://www.pipestone-county.com/','may 23 1857 (created)1879 (organized)[1]','pipestone','pipestone','pipestone','9424','20.3/sqmi (7.8/km2)','7th'
'minnesota','polk_county','http://www.co.polk.mn.us','july 20 1858 (created)1872 (organized)','james knox polk','crookston','east grand forks','31192','15.8/sqmi (6.1/km2)','7th'
'minnesota','pope_county','http://www.co.pope.mn.us/','february 20 1862 (created)1866 (organized)','john pope','glenwood','glenwood','11308','16.9/sqmi (6.5/km2)','7th'
'minnesota','ramsey_county','http://www.ramseycounty.us','october 27 1849[1]','alexander ramsey','saint paul','saint paul','552352','3633.9/sqmi (1403.1/km2)','nan'
'minnesota','red_lake_county','http://www.co.red-lake.mn.us/','december 24 1896','red lake river','red lake falls','red lake falls','3935','9.1/sqmi (3.5/km2)','7th'
'minnesota','redwood_county','http://www.co.redwood.mn.us','february 6 1862','redwood river','redwood falls','redwood falls','15425','17.5/sqmi (6.8/km2)','7th'
'minnesota','renville_county','http://www.renvillecountymn.com','february 20 1855 (created)november 8 1866 (organized)','joseph renville','olivia','olivia','14723','15.0/sqmi (5.8/km2)','7th'
'minnesota','rice_county','http://www.co.rice.mn.us','march 5 1853','henry mower rice','faribault','faribault','67097','135.3/sqmi (52.2/km2)','nan'
'minnesota','rock_county','http://www.co.rock.mn.us','may 23 1857 (created)march 5 1870 (organized)','rock outcrop on rock river','luverne','luverne','9704','20.1/sqmi (7.8/km2)','1st'
'minnesota','roseau_county','http://www.co.roseau.mn.us','december 31 1894','roseau river','roseau','roseau','15331','9.2/sqmi (3.6/km2)','7th'
'minnesota','saint_louis_county','http://www.stlouiscountymn.gov','february 20 1855[1]','st. louis river[2]','duluth','duluth','200231','32.1/sqmi (12.4/km2)','8th'
'minnesota','scott_county','http://www.scottcountymn.gov/','march 5 1853[1]','winfield scott[2]','shakopee','shakopee','150928','424.0/sqmi (163.7/km2)','2nd'
'minnesota','sherburne_county','http://www.co.sherburne.mn.us','february 25 1856[1]','moses sherburne','elk river','elk river','97183','225/sqmi (87/km2)','6th'
'minnesota','sibley_county','http://www.co.sibley.mn.us','march 5 1853','henry hastings sibley','gaylord','gaylord','14836','25.2/sqmi (9.7/km2)','7th'
'minnesota','stearns_county','http://www.co.stearns.mn.us','february 20','charles thomas stearns','st. cloud','st. cloud','158292','110/sqmi (44/km2)','nan'
'minnesota','steele_county','http://www.co.steele.mn.us','february 20 1855','franklin steele','owatonna','owatonna','37406','87.0/sqmi (33.6/km2)','1st'
'minnesota','stevens_county','http://www.co.stevens.mn.us','february 20 1862','isaac ingalls stevens','morris','morris','9671','17.1/sqmi (6.6/km2)','7th'
'minnesota','swift_county','http://www.swiftcounty.com','february 18 1870[1]','henry adoniram swift[2]','benson','benson','9838','13.3/sqmi (5.1/km2)','7th'
'minnesota','todd_county','http://www.co.todd.mn.us','february 20 1855 (created)january 1 1867 (organized)','john blair smith todd','long prairie','long prairie','25262','26/sqmi (10.0/km2)','7th'
'minnesota','traverse_county','http://www.co.traverse.mn.us/','february 20 1862 (created)1881 (organized)','lake traverse[1]','wheaton','wheaton','3360','5.9/sqmi (2.3/km2)','7th'
'minnesota','wabasha_county','http://www.co.wabasha.mn.us','october 27 1849','wabasha (city)','wabasha','lake city','21387','40.9/sqmi (15.8/km2)','2nd'
'minnesota','wadena_county','http://www.co.wadena.mn.us','june 11 1858 (created)february 21 1873 (organized)','a trading post','wadena','wadena','14065','26/sqmi (10/km2)','8th'
'minnesota','waseca_county','http://www.co.waseca.mn.us','february 27 1857[1]','waseca (settlement)','waseca','waseca','18968','44.8/sqmi (17.3/km2)','1st'
'minnesota','washington_county','http://www.co.washington.mn.us','october 27 1849[1]','george washington','stillwater','woodbury','267568','696.8/sqmi (269.0/km2)','nan'
'minnesota','watonwan_county','http://www.co.watonwan.mn.us','february 25 1860[1]','watonwan river','st. james','st. james','11253','25.9/sqmi (10.0/km2)','1st'
'minnesota','wilkin_county','http://www.co.wilkin.mn.us','march 8 1858 (created as toombs)1863 (renamed)march 6 1868 (renamed)','alexander wilkin','breckenridge','breckenridge','6506','8.7/sqmi (3.4/km2)','7th'
'minnesota','winona_county','http://www.co.winona.mn.us','february 23 1854','winona (native american)','winona','winona','49671','79.3/sqmi (30.6/km2)','1st'
'minnesota','wright_county','http://www.co.wright.mn.us','february 20 1855[1]','silas wright','buffalo','otsego','141337','213.8/sqmi (82.5/km2)','6th'
'minnesota','yellow_medicine_county','http://www.co.ym.mn.gov','march 6 1871','yellow medicine river[1]','granite falls','granite falls','9528','12.6/sqmi (4.9/km2)','7th'
'mississippi','adams_county','https://www.adamscountyms.net/','1799','john adams','natchez','natchez','32297','66/sqmi (26/km2)','3rd'
'mississippi','alcorn_county','http://www.alcorncounty.org','1870','james l. alcorn','corinth','corinth','37057','92/sqmi (36/km2)','1st'
'mississippi','amite_county','http://www.amitecounty.ms','1809','amite river','liberty','nan','12720','17/sqmi (6.7/km2)','3rd'
'mississippi','attala_county','http://www.attalacounty.net/','1833','nan','kosciusko','kosciusko','19564','27/sqmi (10/km2)','2nd'
'mississippi','benton_county','http://bentoncountyms.gov/','1870','samuel benton','ashland','nan','8729','21/sqmi (8.2/km2)','1st'
'mississippi','bolivar_county','http://www.co.bolivar.ms.us','1836','simón bolívar','rosedale and cleveland','cleveland','34145','38/sqmi (15/km2)','2nd'
'mississippi','calhoun_county','http://calhouncoms.com/','1852','john c. calhoun','pittsboro','nan','14962','25/sqmi (9.8/km2)','1st'
'mississippi','carroll_county','https://carrollcountyms.org','1833','charles carroll of carrollton','carrollton (northern district) vaiden (southern district)','nan','10597','17/sqmi (6.4/km2)','2nd'
'mississippi','chickasaw_county','http://www.chickasawcoms.com','1836','chickasaw people','houston and okolona','houston','17392','35/sqmi (13/km2)','1st'
'mississippi','choctaw_county','http://choctawcountyms.com/','1833','choctaw people','ackerman','nan','8547','20/sqmi (7.9/km2)','1st'
'mississippi','claiborne_county','https://www.ccmsgov.us','1802','william c. c. claiborne','port gibson','port gibson','9135','18/sqmi (7.0/km2)','2nd'
'mississippi','clarke_county','nan','december 23 1833[1]','nan','quitman','quitman','16732','24/sqmi (9.3/km2)','nan'
'mississippi','clay_county','http://www.claycountyms.com/index.php/','1871','henry clay','west point','west point','20634','50/sqmi (19/km2)','1st'
'mississippi','coahoma_county','http://www.coahomacounty.net/','february 9 1836','nan','clarksdale','clarksdale','26151','45/sqmi (17/km2)','2nd'
'mississippi','copiah_county','http://www.copiahcounty.org','1823','nan','hazlehurst','crystal springs','29449','38/sqmi (15/km2)','2nd'
'mississippi','covington_county','http://www.covingtoncountyms.gov','1819','leonard covington','collins','collins','19568','47/sqmi (18/km2)','3rd'
'mississippi','desoto_county','http://www.desotocountyms.gov','february 9 1836','hernando de soto','hernando','southaven','161252','320/sqmi (130/km2)','1st'
'mississippi','forrest_county','http://forrestcountyms.us/','1908[1]','nathan b. forrest','hattiesburg','hattiesburg','74934','160/sqmi (62/km2)','4th'
'mississippi','franklin_county','http://www.franklincountyms.com','1809','benjamin franklin','meadville','nan','8118','14/sqmi (5.5/km2)','3rd'
'mississippi','george_county','http://www.georgecountyms.com/index.html','1910','james z. george','lucedale','lucedale','22578','47/sqmi (18/km2)','4th'
'mississippi','greene_county','http://www.greenecountyms.gov','1811','nathanael greene','leakesville','nan','14400','20/sqmi (7.7/km2)','4th'
'mississippi','grenada_county','nan','1870','granada','grenada','grenada','21906','49/sqmi (19/km2)','2nd'
'mississippi','hancock_county','https://hancockcounty.ms.gov/','1812','john hancock','bay st. louis','bay st. louis','43929','100/sqmi (40/km2)','4th'
'mississippi','harrison_county','http://www.co.harrison.ms.us','1841','william henry harrison','biloxi and gulfport','gulfport','187105','362/sqmi (140/km2)','4th'
'mississippi','hinds_county','http://www.hindscountyms.com','1821','thomas hinds','nan','jackson','245285','110/km2 (280/sqmi)','nan'
'mississippi','holmes_county','http://holmescountyms.org/','1833','david holmes','lexington','durant','19198','25/sqmi (9.7/km2)','2nd'
'mississippi','humphreys_county','nan','1918','benjamin g. humphreys','belzoni','belzoni','9375','22/sqmi (8.4/km2)','2nd'
'mississippi','issaquena_county','nan','1844','nan','mayersville','nan','1406','3.2/sqmi (1.2/km2)','2nd'
'mississippi','itawamba_county','http://itawambacoms.com/','1836','levi colbert (itawamba)','fulton','fulton','23401','44.1/sqmi (17.0/km2)','1st'
'mississippi','jackson_county','http://www.co.jackson.ms.us','1812','andrew jackson','pascagoula','pascagoula','139668','199/sqmi (77/km2)','4th'
'mississippi','jasper_county','http://www.co.jasper.ms.us/','1833','william jasper','bay springs and paulding','bay springs','17062','25/sqmi (9.7/km2)','3rd'
'mississippi','jefferson_county','http://www.jeffersoncountyms.com/','1799','thomas jefferson','fayette','fayette','7726','15/sqmi (5.7/km2)','2nd'
'mississippi','jefferson_davis_county','nan','1906','jefferson davis','prentiss','nan','12487','31/sqmi (12/km2)','3rd'
'mississippi','jones_county','https://jonescounty.com/','1826','john paul jones','laurel and ellisville','laurel','67761','97/sqmi (37/km2)','4th'
'mississippi','kemper_county','nan','1833','reuben kemper','de kalb','nan','10456','14/sqmi (5.3/km2)','3rd'
'mississippi','lafayette_county','http://lafayettems.com/','1836','marquis de lafayette','oxford','oxford','47351','70/sqmi (27/km2)','1st'
'mississippi','lamar_county','http://www.lamarcountyms.gov/11/index.php','1904','lucius quintus cincinnatus lamar','purvis','west hattiesburg','55658','110/sqmi (43/km2)','4th'
'mississippi','lauderdale_county','http://www.lauderdalecounty.org','1833','james lauderdale','meridian','meridian','80261','110/sqmi (43/km2)','3rd'
'mississippi','lawrence_county','http://lawrencecountyms.com/','1814','james lawrence','monticello','nan','12929','30/sqmi (11/km2)','3rd'
'mississippi','leake_county','http://www.leakecountyms.org/','1833','walter leake','carthage','carthage','23805','41/sqmi (16/km2)','2nd'
'mississippi','lee_county','http://leecoms.com','october26 1866(155 years ago)(1866-10-26)','gen. robert e. lee','tupelo','tupelo','82910','180/sqmi (71/km2)','1st'
'mississippi','leflore_county','http://www.leflorecounty.net/','1871','greenwood leflore','greenwood','greenwood','32317','53/sqmi (21/km2)','2nd'
'mississippi','lincoln_county','http://www.golincolnms.com','1870','abraham lincoln','brookhaven','brookhaven','34869','59/sqmi (23/km2)','3rd'
'mississippi','lowndes_county','http://lowndescountyms.com/','1830','william jones lowndes','columbus','columbus','59799','120/sqmi (45/km2)','1st'
'mississippi','madison_county','http://www.madison-co.com','january 29 1828','james madison','canton','madison','95203','130/sqmi (50/km2)','nan'
'mississippi','marion_county','http://www.marioncountyms.com','1811','francis marion','columbia','columbia','27088','49/sqmi (19/km2)','4th'
'mississippi','marshall_county','http://www.marshall-county.com','1836','john marshall','holly springs','holly springs','37144','52/sqmi (20/km2)','1st'
'mississippi','monroe_county','http://www.monroems.com','1821','james monroe','aberdeen','amory','36989','48/sqmi (18/km2)','1st'
'mississippi','montgomery_county','http://www.montgomerycountyms.com','1871','nan','winona','winona','10925','27/sqmi (10/km2)','2nd'
'mississippi','neshoba_county','http://www.neshobacounty.net','1833','nan','philadelphia','philadelphia','29087','51/sqmi (20/km2)','3rd'
'mississippi','newton_county','http://www.newtoncountyms.net/','1836','nan','decatur','newton','21720','37/sqmi (14/km2)','3rd'
'mississippi','noxubee_county','nan','1833','nan','macon','macon','11545','16/sqmi (6.4/km2)','3rd'
'mississippi','oktibbeha_county','http://www.oktibbehacountyms.org','1833','nan','starkville','starkville','47671','100/sqmi (40/km2)','nan'
'mississippi','panola_county','http://www.panolacoms.com','february 9 1836','name of cotton in the choctaw language','batesville and sardis','batesville','34707','49/sqmi (19/km2)','2nd'
'mississippi','pearl_river_county','http://www.pearlrivercounty.net','1890','pearl river','poplarville','picayune','55834','68/sqmi (26/km2)','4th'
'mississippi','perry_county','nan','1820','oliver hazard perry','new augusta','nan','12250','19/sqmi (7.3/km2)','4th'
'mississippi','pike_county','http://www.co.pike.ms.us','1815','zebulon pike','magnolia','mccomb','40404','98/sqmi (38/km2)','3rd'
